date,region,instance_type,purchase_type,number_of_cpus,usage_hours,total_cost,cost_per_hour
2024-02-01,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-01,eu-central-1,m6g.2xlarge,Savings Plans,8,76.494167,28.149853456,0.36799999999999994
2024-02-01,eu-central-1,m6g.2xlarge,Standard Reserved,8,211.505833,0.0,0.0
2024-02-01,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-01,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-01,eu-central-1,r5.4xlarge,Standard Reserved,16,24.0,0.0,0.0
2024-02-01,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-01,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-02,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-02,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-02,eu-central-1,m6g.2xlarge,Savings Plans,8,78.738056,28.975604608,0.368
2024-02-02,eu-central-1,m6g.2xlarge,Standard Reserved,8,209.261944,0.0,0.0
2024-02-02,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-02,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-02,eu-central-1,r5.4xlarge,Standard Reserved,16,24.0,0.0,0.0
2024-02-02,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-02,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-03,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-03,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-03,eu-central-1,m6g.2xlarge,Savings Plans,8,123.0,45.264,0.36800000000000005
2024-02-03,eu-central-1,m6g.2xlarge,Standard Reserved,8,165.0,0.0,0.0
2024-02-03,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-03,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-03,eu-central-1,r5.4xlarge,Standard Reserved,16,24.0,0.0,0.0
2024-02-03,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-03,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-04,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-04,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-04,eu-central-1,m6g.2xlarge,Savings Plans,8,117.474444,43.230595392,0.36799999999999994
2024-02-04,eu-central-1,m6g.2xlarge,Standard Reserved,8,164.125,0.0,0.0
2024-02-04,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-04,eu-central-1,r5.2xlarge,Standard Reserved,8,239.0,0.0,0.0
2024-02-04,eu-central-1,r5.4xlarge,Standard Reserved,16,24.0,0.0,0.0
2024-02-04,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-04,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-05,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-05,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-05,eu-central-1,m6g.2xlarge,Savings Plans,8,120.678889,44.409831152,0.36800000000000005
2024-02-05,eu-central-1,m6g.2xlarge,Standard Reserved,8,163.321111,0.0,0.0
2024-02-05,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-05,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-05,eu-central-1,r5.4xlarge,Standard Reserved,16,24.0,0.0,0.0
2024-02-05,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-05,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-06,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-06,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-06,eu-central-1,m6g.2xlarge,Savings Plans,8,113.401388,41.731710784,0.368
2024-02-06,eu-central-1,m6g.2xlarge,Standard Reserved,8,190.746945,0.0,0.0
2024-02-06,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-06,eu-central-1,r5.2xlarge,Standard Reserved,8,241.690833,0.0,0.0
2024-02-06,eu-central-1,r5.4xlarge,Standard Reserved,16,37.0,0.0,0.0
2024-02-06,eu-central-1,r5.8xlarge,On Demand,32,4.0,9.728,2.432
2024-02-06,eu-central-1,r5.8xlarge,Savings Plans,32,92.0,223.744,2.432
2024-02-06,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-07,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-07,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-07,eu-central-1,m6g.2xlarge,Savings Plans,8,149.0,54.832,0.368
2024-02-07,eu-central-1,m6g.2xlarge,Standard Reserved,8,187.0,0.0,0.0
2024-02-07,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-07,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-07,eu-central-1,r5.4xlarge,Standard Reserved,16,48.0,0.0,0.0
2024-02-07,eu-central-1,r5.8xlarge,On Demand,32,53.2445886156,129.4908395131,2.431999999999264
2024-02-07,eu-central-1,r5.8xlarge,Savings Plans,32,42.7554113844,103.9811604869,2.432000000000917
2024-02-07,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-08,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-08,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-08,eu-central-1,m6g.2xlarge,Savings Plans,8,158.875,58.466,0.368
2024-02-08,eu-central-1,m6g.2xlarge,Standard Reserved,8,177.125,0.0,0.0
2024-02-08,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-08,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-08,eu-central-1,r5.4xlarge,Standard Reserved,16,48.0,0.0,0.0
2024-02-08,eu-central-1,r5.8xlarge,On Demand,32,8.5125459814,20.7025118267,2.4319999999923874
2024-02-08,eu-central-1,r5.8xlarge,Savings Plans,32,87.4874540186,212.7694881733,2.4320000000007407
2024-02-08,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-09,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-09,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-09,eu-central-1,m6g.2xlarge,Savings Plans,8,148.841944,54.773835392,0.368
2024-02-09,eu-central-1,m6g.2xlarge,Standard Reserved,8,187.158056,0.0,0.0
2024-02-09,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-09,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-09,eu-central-1,r5.4xlarge,Standard Reserved,16,48.0,0.0,0.0
2024-02-09,eu-central-1,r5.8xlarge,On Demand,32,4.015473517,9.7656315934,2.432000000013946
2024-02-09,eu-central-1,r5.8xlarge,Savings Plans,32,91.984526483,223.7063684066,2.4319999999993915
2024-02-09,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-10,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-10,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-10,eu-central-1,m6g.2xlarge,Savings Plans,8,99.0,36.432,0.36800000000000005
2024-02-10,eu-central-1,m6g.2xlarge,Standard Reserved,8,237.0,0.0,0.0
2024-02-10,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-10,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-10,eu-central-1,r5.4xlarge,Standard Reserved,16,48.0,0.0,0.0
2024-02-10,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-10,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-11,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-11,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-11,eu-central-1,m6g.2xlarge,Savings Plans,8,100.214722,36.879017696,0.368
2024-02-11,eu-central-1,m6g.2xlarge,Standard Reserved,8,236.0,0.0,0.0
2024-02-11,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-11,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-11,eu-central-1,r5.4xlarge,Standard Reserved,16,48.0,0.0,0.0
2024-02-11,eu-central-1,r5.8xlarge,Savings Plans,32,96.0,233.472,2.432
2024-02-11,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-12,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-12,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-12,eu-central-1,m6g.2xlarge,Savings Plans,8,220.25,81.052,0.36800000000000005
2024-02-12,eu-central-1,m6g.2xlarge,Standard Reserved,8,115.75,0.0,0.0
2024-02-12,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-12,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-12,eu-central-1,r5.4xlarge,Savings Plans,16,21.0,25.536,1.216
2024-02-12,eu-central-1,r5.4xlarge,Standard Reserved,16,27.0,0.0,0.0
2024-02-12,eu-central-1,r5.8xlarge,On Demand,32,0.6843562497,1.6643543993,2.4320000000432525
2024-02-12,eu-central-1,r5.8xlarge,Savings Plans,32,95.3156437503,231.8076456007,2.4319999999996895
2024-02-12,eu-central-1,r5.xlarge,Standard Reserved,4,24.0,0.0,0.0
2024-02-13,eu-central-1,m6a.2xlarge,Savings Plans,8,48.0,19.872,0.414
2024-02-13,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-13,eu-central-1,m6g.2xlarge,Savings Plans,8,354.0,130.272,0.368
2024-02-13,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-13,eu-central-1,r5.2xlarge,Standard Reserved,8,240.0,0.0,0.0
2024-02-13,eu-central-1,r5.4xlarge,Savings Plans,16,38.219722,46.475181952,1.216
2024-02-13,eu-central-1,r5.4xlarge,Standard Reserved,16,3.0,0.0,0.0
2024-02-13,eu-central-1,r5.8xlarge,Savings Plans,32,90.688333,220.554025856,2.432
2024-02-13,eu-central-1,r5.xlarge,Standard Reserved,4,24.2525,0.0,0.0
2024-02-14,eu-central-1,m6a.2xlarge,Savings Plans,8,70.123055,29.03094477,0.41400000000000003
2024-02-14,eu-central-1,m6a.4xlarge,Savings Plans,16,4.274723,3.539470644,0.8280000000000001
2024-02-14,eu-central-1,m6a.8xlarge,Savings Plans,32,22.0,36.432,1.6560000000000001
2024-02-14,eu-central-1,m6g.2xlarge,Savings Plans,8,159.748333,58.787386544,0.368
2024-02-14,eu-central-1,m6g.4xlarge,Savings Plans,16,35.586944,26.191990784,0.736
2024-02-14,eu-central-1,m6g.8xlarge,Savings Plans,32,70.401389,103.630844608,1.4720000000000002
2024-02-14,eu-central-1,r5.2xlarge,Standard Reserved,8,262.699444,0.0,0.0
2024-02-14,eu-central-1,r5.4xlarge,Savings Plans,16,46.123611,56.086310976,1.2160000000000002
2024-02-14,eu-central-1,r5.8xlarge,On Demand,32,13.0195727351,31.6636008918,2.4320000000028266
2024-02-14,eu-central-1,r5.8xlarge,Savings Plans,32,59.2554272649,144.1091991082,2.4319999999993787
2024-02-14,eu-central-1,r5.xlarge,Standard Reserved,4,2.115278,0.0,0.0
2024-02-15,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-15,eu-central-1,m6a.8xlarge,Savings Plans,32,24.0,39.744,1.656
2024-02-15,eu-central-1,m6g.2xlarge,Savings Plans,8,188.144722,69.237257696,0.368
2024-02-15,eu-central-1,m6g.4xlarge,Savings Plans,16,24.0,17.664,0.7360000000000001
2024-02-15,eu-central-1,m6g.8xlarge,Savings Plans,32,72.0,105.984,1.472
2024-02-15,eu-central-1,r5.2xlarge,Standard Reserved,8,264.0,0.0,0.0
2024-02-15,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-15,eu-central-1,r5.8xlarge,On Demand,32,8.8049406673,21.4136157029,2.432000000002998
2024-02-15,eu-central-1,r5.8xlarge,Savings Plans,32,63.1950593327,153.6903842971,2.431999999999582
2024-02-16,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-16,eu-central-1,m6a.8xlarge,Savings Plans,32,24.0,39.744,1.656
2024-02-16,eu-central-1,m6g.2xlarge,Savings Plans,8,241.981666,89.049253088,0.368
2024-02-16,eu-central-1,m6g.4xlarge,Savings Plans,16,24.0,17.664,0.7360000000000001
2024-02-16,eu-central-1,m6g.8xlarge,Savings Plans,32,72.0,105.984,1.472
2024-02-16,eu-central-1,r5.2xlarge,Standard Reserved,8,264.0,0.0,0.0
2024-02-16,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-16,eu-central-1,r5.8xlarge,Savings Plans,32,72.0,175.104,2.4320000000000004
2024-02-17,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-17,eu-central-1,m6a.8xlarge,Savings Plans,32,24.0,39.744,1.656
2024-02-17,eu-central-1,m6g.2xlarge,Savings Plans,8,264.0,97.152,0.368
2024-02-17,eu-central-1,m6g.4xlarge,Savings Plans,16,24.0,17.664,0.7360000000000001
2024-02-17,eu-central-1,m6g.8xlarge,Savings Plans,32,72.0,105.984,1.472
2024-02-17,eu-central-1,r5.2xlarge,Standard Reserved,8,264.984445,0.0,0.0
2024-02-17,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-17,eu-central-1,r5.8xlarge,On Demand,32,49.417849338,120.18420959,2.4319999999996758
2024-02-17,eu-central-1,r5.8xlarge,Savings Plans,32,22.582150662,54.91979041,2.4320000000007083
2024-02-18,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-18,eu-central-1,m6a.8xlarge,Savings Plans,32,24.0,39.744,1.656
2024-02-18,eu-central-1,m6g.2xlarge,Savings Plans,8,264.0,97.152,0.368
2024-02-18,eu-central-1,m6g.4xlarge,Savings Plans,16,24.0,17.664,0.7360000000000001
2024-02-18,eu-central-1,m6g.8xlarge,Savings Plans,32,72.0,105.984,1.472
2024-02-18,eu-central-1,r5.2xlarge,On Demand,8,29.235278,17.775049024,0.608
2024-02-18,eu-central-1,r5.2xlarge,Standard Reserved,8,223.534166,0.0,0.0
2024-02-18,eu-central-1,r5.4xlarge,On Demand,16,24.0,29.184,1.216
2024-02-18,eu-central-1,r5.4xlarge,Savings Plans,16,24.481389,29.769369024,1.216
2024-02-18,eu-central-1,r5.8xlarge,On Demand,32,72.0,175.104,2.4320000000000004
2024-02-19,eu-central-1,m6a.2xlarge,Savings Plans,8,50.351389,20.845475046,0.41400000000000003
2024-02-19,eu-central-1,m6a.4xlarge,Savings Plans,16,44.0,36.432,0.8280000000000001
2024-02-19,eu-central-1,m6a.8xlarge,Savings Plans,32,2.421389,4.009820184,1.656
2024-02-19,eu-central-1,m6g.2xlarge,Savings Plans,8,141.773612,52.172689216,0.368
2024-02-19,eu-central-1,m6g.4xlarge,Savings Plans,16,90.100278,66.313804608,0.736
2024-02-19,eu-central-1,m6g.8xlarge,Savings Plans,32,50.735278,74.682329216,1.472
2024-02-19,eu-central-1,r5.2xlarge,On Demand,8,3.859722,2.346710976,0.6079999999999999
2024-02-19,eu-central-1,r5.2xlarge,Standard Reserved,8,211.236668,0.0,0.0
2024-02-19,eu-central-1,r5.4xlarge,Savings Plans,16,4.014445,4.88156512,1.216
2024-02-19,eu-central-1,r5.8xlarge,On Demand,32,72.028611,175.173581952,2.432
2024-02-20,eu-central-1,m6a.2xlarge,Savings Plans,8,60.0,24.84,0.414
2024-02-20,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-20,eu-central-1,m6g.2xlarge,Savings Plans,8,189.0,69.552,0.36800000000000005
2024-02-20,eu-central-1,m6g.4xlarge,Savings Plans,16,96.0,70.656,0.7360000000000001
2024-02-20,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-20,eu-central-1,r5.2xlarge,On Demand,8,1.187501,0.722000608,0.608
2024-02-20,eu-central-1,r5.2xlarge,Standard Reserved,8,215.096943,0.0,0.0
2024-02-20,eu-central-1,r5.8xlarge,On Demand,32,72.0,175.104,2.4320000000000004
2024-02-21,eu-central-1,m6a.2xlarge,Savings Plans,8,49.887778,20.653540092,0.41400000000000003
2024-02-21,eu-central-1,m6a.4xlarge,Savings Plans,16,48.196112,39.906380736,0.8280000000000001
2024-02-21,eu-central-1,m6g.2xlarge,Savings Plans,8,157.004445,57.77763576,0.368
2024-02-21,eu-central-1,m6g.4xlarge,Savings Plans,16,74.759445,55.02295152,0.736
2024-02-21,eu-central-1,m6g.8xlarge,Savings Plans,32,48.428056,71.286098432,1.4720000000000002
2024-02-21,eu-central-1,r5.2xlarge,Standard Reserved,8,267.419166,0.0,0.0
2024-02-21,eu-central-1,r5.4xlarge,Savings Plans,16,28.0,34.048,1.216
2024-02-21,eu-central-1,r5.8xlarge,On Demand,32,43.5359230693,105.8793649045,2.431999999999136
2024-02-21,eu-central-1,r5.8xlarge,Savings Plans,32,28.8604659307,70.1886531435,2.4320000000013033
2024-02-21,eu-central-1,r5.xlarge,Standard Reserved,4,0.487778,0.0,0.0
2024-02-22,eu-central-1,m6a.2xlarge,Savings Plans,8,50.0,20.7,0.414
2024-02-22,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-22,eu-central-1,m6g.2xlarge,Savings Plans,8,182.0,66.976,0.368
2024-02-22,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-22,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-22,eu-central-1,r5.2xlarge,Standard Reserved,8,288.658056,0.0,0.0
2024-02-22,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-22,eu-central-1,r5.8xlarge,On Demand,32,17.0334984221,41.4254681625,2.4319999999972293
2024-02-22,eu-central-1,r5.8xlarge,Savings Plans,32,54.9665015779,133.6785318375,2.432000000000859
2024-02-23,eu-central-1,m6a.2xlarge,Savings Plans,8,57.871667,23.958870138,0.41400000000000003
2024-02-23,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-23,eu-central-1,m6g.2xlarge,Savings Plans,8,192.0,70.656,0.36800000000000005
2024-02-23,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-23,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-23,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-02-23,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-23,eu-central-1,r5.8xlarge,On Demand,32,44.8886648744,109.1692329744,2.4319999999968633
2024-02-23,eu-central-1,r5.8xlarge,Savings Plans,32,27.1113351256,65.9347670256,2.432000000005193
2024-02-24,eu-central-1,m6a.2xlarge,Savings Plans,8,55.758611,23.084064954,0.414
2024-02-24,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-24,eu-central-1,m6g.2xlarge,Savings Plans,8,192.0,70.656,0.36800000000000005
2024-02-24,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-24,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-24,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-02-24,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-24,eu-central-1,r5.8xlarge,On Demand,32,6.2430118049,15.1830047096,2.432000000013327
2024-02-24,eu-central-1,r5.8xlarge,Savings Plans,32,65.7569881951,159.9209952904,2.4319999999987343
2024-02-25,eu-central-1,m6a.2xlarge,Savings Plans,8,67.0,27.738,0.414
2024-02-25,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-25,eu-central-1,m6g.2xlarge,Savings Plans,8,192.0,70.656,0.36800000000000005
2024-02-25,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-25,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-25,eu-central-1,r5.2xlarge,Standard Reserved,8,288.449722,0.0,0.0
2024-02-25,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-25,eu-central-1,r5.8xlarge,On Demand,32,44.6626575318,108.6195831173,2.431999999999158
2024-02-25,eu-central-1,r5.8xlarge,Savings Plans,32,27.3373424682,66.4844168827,2.4320000000013757
2024-02-26,eu-central-1,m6a.2xlarge,Savings Plans,8,72.873889,30.169790046,0.414
2024-02-26,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-26,eu-central-1,m6g.2xlarge,Savings Plans,8,201.0,73.968,0.368
2024-02-26,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-26,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-26,eu-central-1,r5.2xlarge,Standard Reserved,8,288.234444,0.0,0.0
2024-02-26,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-26,eu-central-1,r5.8xlarge,On Demand,32,55.9239734769,136.0071034959,2.432000000001416
2024-02-26,eu-central-1,r5.8xlarge,Savings Plans,32,16.0760265231,39.0968965041,2.431999999995073
2024-02-27,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-27,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-27,eu-central-1,m6g.2xlarge,Savings Plans,8,200.583889,73.814871152,0.368
2024-02-27,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-27,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-27,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-02-27,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-27,eu-central-1,r5.8xlarge,On Demand,32,0.6630609083,1.612564129,2.4320000000217172
2024-02-27,eu-central-1,r5.8xlarge,Savings Plans,32,71.3369390917,173.491435871,2.431999999999798
2024-02-28,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-28,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-28,eu-central-1,m6g.2xlarge,Savings Plans,8,192.0,70.656,0.36800000000000005
2024-02-28,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-28,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-28,eu-central-1,r5.2xlarge,Standard Reserved,8,288.398333,0.0,0.0
2024-02-28,eu-central-1,r5.4xlarge,On Demand,16,8.2886316779,10.0789761203,1.215999999996815
2024-02-28,eu-central-1,r5.4xlarge,Savings Plans,16,39.7113683221,48.2890238797,1.2160000000006648
2024-02-28,eu-central-1,r5.8xlarge,On Demand,32,37.2971938948,90.7067755521,2.431999999998563
2024-02-28,eu-central-1,r5.8xlarge,Savings Plans,32,34.7028061052,84.3972244479,2.432000000001545
2024-02-29,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-02-29,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-02-29,eu-central-1,m6g.2xlarge,Savings Plans,8,192.0,70.656,0.36800000000000005
2024-02-29,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-02-29,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-02-29,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-02-29,eu-central-1,r5.4xlarge,Savings Plans,16,48.0,58.368,1.216
2024-02-29,eu-central-1,r5.8xlarge,On Demand,32,26.6726801694,64.8679581721,2.4320000000044693
2024-02-29,eu-central-1,r5.8xlarge,Savings Plans,32,45.3273198306,110.2360418279,2.4319999999973705
2024-03-01,eu-central-1,c5a.4xlarge,On Demand,16,1.521944,1.059273024,0.696
2024-03-01,eu-central-1,m6a.2xlarge,Savings Plans,8,72.503611,30.016494954,0.4139999999999999
2024-03-01,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-03-01,eu-central-1,m6g.2xlarge,Savings Plans,8,192.250833,70.748306544,0.368
2024-03-01,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-03-01,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-03-01,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-03-01,eu-central-1,r5.4xlarge,On Demand,16,34.0,41.344,1.216
2024-03-01,eu-central-1,r5.4xlarge,Savings Plans,16,14.0,17.024,1.216
2024-03-01,eu-central-1,r5.8xlarge,On Demand,32,63.5485370188,154.5500420298,2.432000000001234
2024-03-01,eu-central-1,r5.8xlarge,Savings Plans,32,8.4514629812,20.5539579702,2.4319999999907234
2024-03-02,eu-central-1,c5a.4xlarge,On Demand,16,24.0,16.704,0.6960000000000001
2024-03-02,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-03-02,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-03-02,eu-central-1,m6g.2xlarge,Savings Plans,8,192.196389,70.728271152,0.368
2024-03-02,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
2024-03-02,eu-central-1,m6g.8xlarge,Savings Plans,32,48.0,70.656,1.4720000000000002
2024-03-02,eu-central-1,r5.2xlarge,Standard Reserved,8,288.0,0.0,0.0
2024-03-02,eu-central-1,r5.4xlarge,On Demand,16,48.0,58.368,1.216
2024-03-02,eu-central-1,r5.8xlarge,On Demand,32,72.0,175.104,2.4320000000000004
2024-03-03,eu-central-1,c5a.4xlarge,On Demand,16,24.0,16.704,0.6960000000000001
2024-03-03,eu-central-1,m6a.2xlarge,Savings Plans,8,72.0,29.808,0.414
2024-03-03,eu-central-1,m6a.4xlarge,Savings Plans,16,48.0,39.744,0.828
2024-03-03,eu-central-1,m6g.2xlarge,Savings Plans,8,192.400833,70.803506544,0.368
2024-03-03,eu-central-1,m6g.4xlarge,Savings Plans,16,72.0,52.992,0.736
